ano;UF;sexo;idade;cor;mae_viva;reg_nascimento;UF_nasc;alfabetizado;anos_estudo;renda_total
2015;PR;homem;62;branca;0;0;;1;2;
2015;SP;mulher;9;branca;1;1;;1;2;
2015;MA;homem;31;preta;1;1;;1;11;0
2015;RS;mulher;60;branca;0;1;;1;12;4700
2015;PA;homem;15;parda;1;1;;1;4;0
2015;MA;mulher;31;parda;1;1;;1;11;940
2015;RS;mulher;8;branca;1;1;;1;0;
2015;RJ;homem;16;branca;1;1;;1;8;0
2015;CE;homem;72;branca;0;1;;1;2;788
2015;SP;homem;32;branca;1;1;;1;11;1600
2015;GO;mulher;7;parda;1;1;;0;0;
2015;RS;mulher;77;branca;0;1;;1;4;788
2015;GO;mulher;44;parda;1;1;;1;11;788
2015;MG;mulher;58;parda;0;1;;1;3;439
2015;PA;mulher;14;parda;1;1;;1;7;0
2015;RS;homem;21;parda;1;1;;1;11;1200
2015;PI;homem;25;parda;1;1;;1;9;800
2015;MG;mulher;33;parda;1;1;;1;10;302
2015;PA;mulher;34;parda;0;1;;1;2;330
2015;BA;homem;9;parda;1;1;;1;1;
2015;PR;homem;41;parda;1;1;;1;7;2100
2015;SP;homem;76;parda;0;1;MG;1;4;1488
2015;PA;homem;35;parda;0;1;;1;11;1200
2015;RJ;mulher;42;preta;1;1;PB;1;4;0
2015;AC;homem;8;parda;1;1;;1;1;
2015;SP;homem;38;branca;1;1;;1;15;4500
2015;GO;homem;80;branca;0;1;BA;1;5;788
2015;RS;homem;49;branca;0;1;;1;15;7191
2015;RS;homem;35;branca;1;1;;1;7;2300
2015;BA;homem;50;parda;1;1;PB;1;3;2500
2015;PR;mulher;33;parda;1;1;;1;10;788
2015;BA;mulher;19;branca;1;1;;1;11;0
2015;RN;homem;39;branca;1;1;;1;8;900
2015;BA;homem;54;preta;0;1;;1;11;4200
2015;MG;mulher;1;branca;1;1;;0;0;
2015;RS;homem;16;branca;1;1;;1;9;600
2015;SP;mulher;28;branca;1;1;;1;8;0
2015;GO;homem;42;parda;0;1;;1;9;1500
2015;PA;mulher;63;parda;0;1;;1;5;0
2015;RS;mulher;25;branca;1;1;;1;15;1600
2015;MG;mulher;48;branca;1;0;;1;9;1500
2015;RS;mulher;79;indígena;0;1;;1;1;1576
2015;RJ;mulher;48;branca;1;1;;1;11;0
2015;GO;mulher;23;preta;0;1;;1;5;180
2015;GO;homem;49;amarela;1;0;;1;12;2750
2015;PB;homem;3;parda;1;1;;0;0;
2015;SP;homem;53;branca;0;1;;1;4;1200
2015;RR;homem;59;parda;1;1;MA;0;1;600
2015;MT;mulher;18;parda;1;1;;1;7;227
2015;PA;mulher;19;parda;1;1;RO;1;5;0
2015;ES;mulher;7;parda;1;1;;1;0;
2015;RJ;mulher;29;branca;1;1;;1;15;3940
2015;PA;homem;41;parda;1;1;PR;1;3;2200
2015;MG;mulher;73;branca;0;1;;0;0;788
2015;SE;homem;31;branca;1;1;;1;7;560
2015;RO;homem;42;branca;1;1;MS;0;3;1400
2015;AM;homem;1;branca;1;1;;0;0;
2015;RS;homem;1;branca;1;1;;0;0;
2015;SC;mulher;19;branca;1;1;;1;11;0
2015;BA;homem;50;parda;0;1;;1;7;1288
2015;MS;mulher;39;parda;1;1;GO;1;11;1500
2015;MG;mulher;5;parda;1;1;;0;0;
2015;MG;mulher;33;branca;1;1;;1;15;3480
2015;SP;mulher;64;parda;0;0;MA;1;11;788
2015;MA;homem;59;branca;0;1;;1;6;2000
2015;PA;homem;26;parda;1;1;;1;15;2364
2015;RS;mulher;51;branca;1;1;;1;11;2000
2015;CE;mulher;5;branca;1;1;;0;0;
2015;ES;mulher;57;parda;0;1;;1;4;902
2015;RS;mulher;22;branca;1;1;;1;15;1100
2015;AL;homem;50;parda;1;1;;1;11;788
2015;GO;mulher;16;branca;1;1;;1;9;0
2015;RS;mulher;28;branca;1;1;;1;11;3000
2015;PR;mulher;58;branca;0;1;RS;1;0;0
2015;CE;homem;33;parda;1;1;;1;11;1000
2015;PR;mulher;60;branca;0;1;SP;1;11;650
2015;RS;homem;64;branca;0;1;;1;6;788
2015;AM;mulher;48;branca;0;1;;1;11;2200
2015;PI;mulher;31;preta;1;1;;1;11;147
2015;RS;homem;41;branca;0;1;;1;8;2000
2015;SP;homem;12;branca;1;1;;1;5;0
2015;RS;homem;64;branca;1;1;;1;15;4000
2015;SC;mulher;7;branca;1;1;;1;0;
2015;SE;mulher;44;parda;1;1;;1;11;788
2015;PA;homem;42;parda;1;1;;1;11;
2015;RJ;mulher;18;parda;1;1;;1;11;0
2015;SP;mulher;61;branca;0;1;MG;1;4;788
2015;DF;mulher;10;branca;1;1;;1;4;0
2015;MG;mulher;30;branca;1;1;;1;15;7300
2015;DF;mulher;0;branca;1;1;;0;0;
2015;PR;mulher;43;branca;0;0;;1;5;1400
2015;PA;homem;11;parda;1;1;;1;2;0
2015;CE;mulher;58;parda;1;1;;1;11;1700
2015;RS;homem;6;branca;1;1;;0;0;
2015;MG;homem;34;branca;1;1;;1;11;3000
2015;MT;homem;30;parda;1;1;CE;1;11;3050
2015;MT;mulher;50;preta;0;1;BA;1;5;0
2015;SC;homem;35;branca;1;1;;1;8;3000
2015;RJ;homem;44;branca;1;1;;1;8;788
2015;RJ;homem;21;branca;1;1;;1;12;0
2015;PR;homem;41;parda;1;1;;1;11;4000
2015;BA;homem;45;branca;1;1;;1;15;40000
2015;BA;homem;41;parda;0;1;;1;11;1000
2015;RJ;mulher;2;branca;1;1;;0;0;
2015;TO;mulher;64;parda;0;1;PI;0;0;788
2015;SC;homem;70;branca;1;1;;1;8;2500
2015;MG;homem;20;branca;1;1;;1;10;1100
2015;AP;mulher;0;parda;1;0;;0;0;
2015;PA;mulher;45;preta;1;1;MA;1;15;1300
2015;PA;homem;17;branca;1;1;TO;1;5;1500
2015;RO;mulher;25;parda;1;1;;1;11;0
2015;CE;homem;44;branca;1;1;;0;0;0
2015;RS;homem;20;parda;1;1;;1;13;1200
2015;PA;mulher;18;parda;1;1;;1;10;0
2015;AP;mulher;39;branca;1;1;PA;1;11;4000
2015;AM;mulher;55;branca;1;1;PE;1;15;15000
2015;AM;homem;15;parda;1;1;;1;7;0
2015;MT;homem;13;parda;1;1;;1;5;0
2015;RS;mulher;27;branca;1;1;;1;7;870
2015;MA;mulher;14;parda;1;1;;1;7;0
2015;MG;mulher;84;parda;0;1;;1;4;788
2015;PE;homem;2;parda;1;1;;0;0;
2015;PB;homem;88;branca;0;1;;1;12;1250
2015;PA;homem;24;branca;1;1;;1;12;1800
2015;BA;mulher;18;parda;1;1;;1;9;420
2015;SP;homem;26;branca;1;1;RJ;1;10;1200
2015;PE;homem;63;parda;1;1;;1;11;2000
2015;SP;mulher;21;branca;1;1;;1;11;2000
2015;RS;mulher;2;branca;1;1;;0;0;
2015;RS;homem;12;branca;1;1;;1;4;0
2015;PR;homem;15;branca;1;1;;1;9;0
2015;PE;mulher;63;parda;0;1;;1;15;0
2015;AM;homem;71;branca;0;1;AC;1;11;3450
2015;RS;homem;71;branca;0;1;;0;0;788
2015;SP;homem;26;parda;0;1;PE;1;5;1800
2015;ES;mulher;21;preta;1;1;BA;1;11;1070
2015;PR;homem;17;branca;0;1;;1;9;600
2015;PA;homem;46;branca;0;1;;1;9;6000
2015;PR;homem;32;parda;1;1;;1;14;1700
2015;RS;homem;37;branca;1;1;;1;11;1600
2015;RO;mulher;52;branca;1;1;RS;1;10;0
2015;MS;mulher;9;branca;1;1;;1;1;
2015;BA;homem;7;parda;1;1;;1;0;
2015;PR;homem;58;parda;0;1;;1;10;2300
2015;GO;homem;46;parda;0;1;;1;11;2000
2015;PE;mulher;35;parda;1;1;;1;11;0
2015;PR;mulher;60;parda;0;1;;1;0;0
2015;PA;homem;44;parda;0;1;;1;11;850
2015;AM;homem;4;parda;1;1;;0;0;
2015;MG;homem;78;parda;0;1;;1;3;788
2015;AM;homem;23;branca;1;1;;1;12;900
2015;PA;mulher;56;branca;1;1;MA;1;4;350
2015;SP;mulher;27;branca;1;1;;1;11;900
2015;AM;homem;18;parda;1;1;AC;1;10;0
2015;BA;mulher;48;parda;0;1;;1;11;300
2015;PR;mulher;41;branca;1;1;;1;8;2000
2015;RS;mulher;47;branca;0;1;;1;4;2088
2015;BA;mulher;4;parda;1;1;;0;0;
2015;RJ;mulher;43;parda;0;1;;1;12;1300
2015;AL;mulher;43;branca;1;1;;1;9;75
2015;MG;mulher;78;parda;0;1;;0;0;788
2015;RN;mulher;32;parda;1;1;;1;11;788
2015;RJ;mulher;37;parda;1;1;;1;11;0
2015;MT;mulher;49;parda;1;1;;1;4;300
2015;RJ;homem;15;preta;1;1;;1;8;0
2015;AM;homem;33;parda;1;1;;1;15;788
2015;PA;mulher;66;parda;0;1;;1;4;788
2015;PE;homem;11;parda;1;1;;1;4;0
2015;DF;mulher;12;parda;1;1;PI;1;5;0
2015;SP;mulher;70;branca;1;1;MG;1;8;788
2015;PA;mulher;22;parda;1;1;;1;8;0
2015;RJ;homem;41;branca;1;1;;1;15;2320
2015;MG;mulher;11;branca;1;1;;1;3;0
2015;PB;homem;48;branca;1;1;;1;15;6000
2015;PE;homem;65;parda;0;0;;1;5;800
2015;MG;homem;35;branca;1;1;;1;8;150
2015;GO;mulher;36;parda;1;1;MG;1;8;1200
2015;BA;homem;48;preta;1;1;;1;4;1500
2015;RS;mulher;66;branca;0;1;;1;0;788
2015;GO;mulher;47;parda;1;1;CE;1;4;900
2015;PE;mulher;37;parda;0;1;;1;6;154
2015;MG;homem;37;parda;1;1;;1;6;1300
2015;RJ;mulher;60;preta;0;1;;1;12;1200
2015;RN;mulher;43;branca;1;1;;0;0;788
2015;RS;mulher;11;branca;1;1;;1;3;0
2015;RS;mulher;11;branca;0;1;;1;4;0
2015;DF;mulher;51;parda;1;1;;1;15;5400
2015;PA;homem;45;parda;1;1;;1;8;1000
2015;RJ;homem;6;branca;1;1;;0;0;
2015;SP;homem;22;parda;1;1;;1;0;1200
2015;TO;homem;12;parda;1;1;PA;1;2;0
2015;RS;homem;60;branca;1;1;;0;0;788
2015;MA;homem;27;parda;1;1;;1;2;850
2015;PA;homem;39;parda;1;1;MA;1;3;950
2015;GO;mulher;9;parda;1;1;;1;2;
2015;DF;homem;1;parda;1;1;;0;0;
2015;AC;mulher;71;parda;0;1;;1;11;788
2015;RS;mulher;39;branca;1;1;;1;2;1300
2015;DF;mulher;22;parda;1;1;;1;10;189
2015;RS;homem;58;branca;1;1;;1;8;788
2015;BA;homem;15;parda;5;1;;1;5;300
2015;MS;mulher;16;parda;1;1;;1;9;550
2015;PE;mulher;53;parda;1;1;;1;11;1600
2015;GO;homem;31;branca;0;1;MG;1;6;1300
2015;RJ;homem;48;preta;1;1;;1;8;3000
2015;RJ;mulher;57;parda;0;1;;1;11;0
2015;SC;mulher;62;branca;1;1;;1;14;3788
2015;PI;homem;32;preta;1;1;;1;11;788
2015;RJ;mulher;42;parda;0;1;;1;8;900
2015;CE;mulher;3;parda;1;1;;0;0;
2015;AC;homem;59;preta;0;1;;1;15;5000
2015;PR;homem;14;branca;1;1;;1;4;0
2015;SP;mulher;33;parda;1;1;;1;8;299
2015;AM;homem;0;parda;1;1;;0;0;
2015;SP;mulher;83;branca;0;1;;1;3;0
2015;SP;homem;12;parda;1;1;;1;6;0
2015;SP;homem;20;branca;1;1;;1;10;900
2015;PA;mulher;2;parda;1;1;;0;0;
2015;TO;mulher;26;parda;1;1;;1;11;916
2015;MA;mulher;14;parda;1;1;;1;0;209
2015;RO;homem;25;parda;1;1;;1;15;0
2015;RJ;mulher;0;branca;1;1;;0;0;
2015;SE;homem;87;parda;0;1;BA;0;0;1576
2015;PB;mulher;48;parda;1;1;PE;1;3;112
2015;MA;mulher;25;parda;1;1;;1;13;788
2015;CE;homem;4;parda;1;1;;0;0;
2015;CE;homem;7;parda;1;1;;1;0;
2015;RN;homem;54;preta;0;1;;0;0;500
2015;MA;mulher;48;parda;1;1;;1;9;1498
2015;MS;homem;12;branca;1;1;SP;1;5;0
2015;AL;homem;23;parda;1;1;;1;10;788
2015;PA;mulher;71;parda;0;1;;1;11;0
2015;BA;mulher;31;parda;0;1;;1;3;200
2015;ES;mulher;30;preta;1;1;;1;12;700
2015;PR;homem;2;branca;1;1;;0;0;
2015;PE;homem;27;branca;1;1;BA;1;11;800
2015;RS;homem;27;branca;1;1;;1;14;4788
2015;DF;homem;11;parda;1;1;MG;1;4;0
2015;CE;homem;14;parda;1;1;;1;7;0
2015;BA;homem;13;parda;1;1;;1;5;0
2015;BA;mulher;1;parda;1;1;;0;0;
2015;GO;mulher;37;branca;1;1;;1;14;788
2015;SP;homem;30;branca;1;1;;1;15;3000
2015;SC;homem;53;parda;1;1;;1;4;
2015;MS;mulher;11;parda;1;1;;1;2;0
2015;AM;mulher;7;parda;1;1;;1;0;
2015;MG;homem;7;parda;1;1;;1;0;
2015;SP;mulher;26;branca;1;1;;1;11;70
2015;AM;homem;0;parda;1;1;;0;0;
2015;PR;mulher;15;branca;1;1;;1;4;0
2015;RJ;homem;65;preta;0;1;;1;11;788
2015;MG;homem;1;parda;1;1;;0;0;
2015;MG;homem;20;parda;1;1;;1;13;900
2015;AC;mulher;25;branca;1;1;;1;15;0
2015;GO;mulher;16;parda;1;1;;1;8;0
2015;DF;mulher;28;branca;0;1;;1;11;0
2015;SP;mulher;28;branca;1;1;;1;11;0
2015;BA;mulher;47;parda;1;1;;1;6;133
2015;RN;homem;0;parda;1;1;;0;0;
2015;PA;homem;16;parda;1;1;;1;8;0
2015;PE;mulher;41;parda;1;1;;1;11;1574
2015;RS;mulher;73;preta;0;1;;1;5;788
2015;PE;mulher;56;parda;0;1;;0;0;170
2015;BA;homem;33;parda;1;1;;1;11;788
2015;RJ;mulher;20;parda;1;1;;1;8;0
2015;RJ;mulher;51;parda;1;1;;1;4;
2015;RJ;homem;49;preta;1;0;;1;8;1200
2015;CE;mulher;17;parda;1;1;;1;10;0
2015;SC;homem;51;branca;1;1;;1;8;3000
2015;AM;homem;44;parda;1;1;;1;11;788
2015;RJ;mulher;10;parda;1;1;;1;3;0
2015;BA;mulher;63;parda;0;1;;1;5;221
2015;AL;homem;13;branca;1;1;;1;7;0
2015;PR;mulher;28;branca;1;1;;1;10;1200
2015;MA;homem;10;parda;1;1;;1;3;0
2015;MG;mulher;77;parda;0;1;;0;0;788
2015;SP;homem;35;branca;1;1;PR;1;8;0
2015;MG;mulher;3;branca;1;1;;0;0;
2015;MG;mulher;29;branca;1;1;;1;4;730
2015;RJ;homem;5;parda;1;1;;0;0;
2015;RJ;homem;62;preta;0;1;PB;1;4;2000
2015;SP;mulher;42;branca;1;0;;1;11;788
2015;RS;homem;14;parda;1;1;;1;6;0
2015;BA;mulher;23;branca;1;1;;1;6;0
2015;GO;mulher;42;parda;1;1;;1;2;788
2015;BA;homem;5;parda;1;1;;0;0;
2015;MA;mulher;26;parda;1;1;;0;1;1215
2015;CE;mulher;23;branca;1;1;;1;12;788
2015;GO;homem;9;branca;1;1;MG;1;1;
2015;PA;mulher;3;parda;1;1;;0;0;
2015;PI;mulher;65;branca;0;1;;0;0;788
2015;PA;mulher;18;preta;1;1;;1;10;0
2015;RJ;homem;44;branca;0;1;MG;1;8;3000
2015;CE;homem;30;parda;1;1;;1;11;800
2015;RJ;homem;67;branca;0;1;;1;15;2100
2015;CE;mulher;62;branca;0;1;;1;15;880
2015;BA;mulher;63;parda;0;1;;1;11;1000
2015;AL;mulher;70;parda;0;0;;1;;788
2015;MS;mulher;19;parda;1;1;;1;11;0
2015;PA;homem;30;parda;1;1;;1;9;0
2015;RN;homem;53;parda;1;1;;0;0;788
2015;MA;homem;30;parda;1;1;;1;11;450
2015;SP;mulher;34;preta;1;1;;1;15;1800
2015;MS;mulher;52;branca;0;1;AL;1;4;820
2015;MG;mulher;46;preta;0;1;;1;2;0
2015;SP;mulher;21;parda;1;1;;1;11;880
2015;MA;mulher;68;parda;0;1;;0;0;788
2015;RJ;mulher;28;parda;1;1;;1;11;1500
2015;RS;mulher;20;preta;1;1;;1;12;1000
2015;MG;homem;32;parda;1;1;;1;11;1570
2015;RO;homem;9;branca;1;1;;1;2;
2015;MA;mulher;67;parda;0;1;PI;1;5;1576
2015;PE;mulher;41;branca;1;1;;1;7;0
2015;PB;mulher;53;parda;1;1;PR;1;10;788
2015;AM;homem;15;parda;1;1;;1;7;0
2015;AL;mulher;21;parda;1;1;;1;8;0
2015;RJ;homem;71;preta;0;1;;1;3;1576
2015;MG;mulher;51;parda;0;1;;1;5;70
2015;RJ;homem;9;branca;1;1;;1;2;
2015;MG;homem;17;branca;1;1;;1;8;0
2015;PA;homem;23;preta;1;1;TO;1;7;1000
2015;GO;homem;6;branca;1;1;;1;0;
2015;SP;mulher;59;branca;1;1;;1;3;1400
2015;SE;homem;24;parda;1;1;;1;10;0
2015;TO;mulher;13;parda;1;1;;1;6;0
2015;CE;mulher;33;branca;1;1;;1;8;
2015;DF;mulher;52;parda;1;1;RJ;1;15;20000
2015;AM;homem;18;parda;0;1;;1;7;0
2015;RJ;homem;78;branca;0;1;;1;11;1800
2015;TO;homem;48;parda;1;1;;1;4;0
2015;PR;mulher;29;branca;1;1;;1;0;0
2015;DF;mulher;59;preta;0;1;MA;1;4;800
2015;MA;homem;3;parda;1;1;;0;0;
2015;RJ;homem;15;branca;1;1;;1;8;0
2015;MG;homem;29;parda;1;1;;1;11;4700
2015;SC;mulher;60;branca;1;1;RS;1;8;4600
2015;PE;mulher;72;parda;1;1;;1;15;2000
2015;RJ;homem;40;parda;1;1;;1;8;1150
2015;RR;mulher;42;parda;1;1;MA;1;4;160
2015;RJ;homem;12;preta;1;1;;1;2;0
2015;ES;mulher;20;branca;1;1;;1;12;1600
2015;BA;mulher;51;branca;0;1;;1;11;70
2015;GO;homem;36;parda;1;1;;1;5;1600
2015;SP;homem;20;branca;0;1;;1;11;2500
2015;RN;mulher;71;parda;1;1;;1;5;788
2015;MS;mulher;8;branca;1;1;MT;1;1;
2015;BA;homem;15;preta;1;1;;1;8;394
2015;SC;mulher;66;branca;0;1;;1;4;788
2015;PR;mulher;56;branca;1;1;;1;3;788
2015;BA;homem;15;indígena;1;1;;1;8;0
2015;MG;homem;21;branca;1;1;;1;8;0
2015;MG;mulher;20;parda;1;1;;1;11;841
2015;GO;mulher;33;parda;0;1;;1;10;800
2015;PA;homem;27;parda;1;1;;1;3;500
2015;PR;homem;3;parda;1;1;SP;0;0;
2015;RS;homem;43;branca;1;1;;1;13;7000
2015;DF;mulher;32;parda;1;1;;1;11;70
2015;DF;mulher;47;preta;1;1;CE;1;11;0
2015;SP;mulher;42;parda;1;1;;1;8;788
2015;AM;homem;23;parda;1;1;;1;11;520
2015;PA;mulher;39;branca;0;1;;1;11;0
2015;MG;homem;42;parda;1;1;;1;5;2400
2015;SP;mulher;53;branca;1;1;CE;1;8;0
2015;PI;mulher;16;parda;1;1;;1;9;0
2015;MA;homem;79;parda;0;1;PI;0;0;788
2015;PA;homem;26;parda;1;1;;1;8;480
2015;TO;homem;21;parda;1;1;;1;6;788
2015;RS;homem;51;branca;0;1;;1;4;2000
2015;BA;mulher;48;parda;0;1;;1;4;247
2015;RS;homem;9;branca;1;1;;1;1;
2015;SC;homem;37;branca;1;1;;1;11;2700
2015;GO;mulher;62;parda;0;1;BA;1;4;788
2015;SP;homem;6;branca;1;1;;1;0;
2015;SP;homem;33;parda;1;1;;1;10;1300
2015;PR;mulher;36;parda;1;1;;1;8;0
2015;AM;mulher;35;parda;1;1;;1;5;1088
2015;SC;mulher;48;branca;1;1;;1;12;0
2015;SP;homem;54;branca;1;1;;1;4;2500
2015;BA;mulher;75;parda;0;1;;1;8;1576
2015;CE;mulher;13;branca;1;1;;1;6;0
2015;RO;homem;26;branca;0;1;;1;9;2000
2015;BA;homem;25;parda;1;1;;1;12;0
2015;DF;homem;28;preta;0;0;;1;11;1600
2015;RJ;mulher;62;parda;0;1;AL;1;15;3000
2015;DF;homem;19;parda;1;1;;1;12;450
2015;MG;mulher;30;branca;1;1;;1;11;1200
2015;MG;homem;45;parda;1;1;;0;1;100
2015;PR;mulher;30;branca;1;1;;1;15;1200
2015;PA;homem;18;parda;1;1;MA;1;9;0
2015;RN;mulher;72;branca;0;1;;1;2;788
2015;AL;mulher;3;parda;1;1;;0;0;
2015;CE;homem;55;parda;1;1;;1;4;0
2015;MA;homem;17;preta;1;1;;1;8;0
2015;RJ;mulher;14;preta;1;1;;1;3;0
2015;MG;mulher;7;branca;1;1;;1;0;
2015;SC;homem;52;branca;1;1;;1;15;4000
2015;PR;mulher;17;branca;1;1;;1;10;70
2015;AL;homem;30;parda;1;1;;1;5;1100
2015;SC;homem;5;branca;1;1;;1;0;
2015;CE;mulher;61;branca;1;1;;1;0;1576
2015;DF;mulher;51;parda;0;1;MA;1;2;0
2015;TO;mulher;7;parda;1;1;;1;0;
2015;MA;mulher;8;parda;1;1;;1;0;
2015;CE;homem;75;parda;0;1;;1;11;3900
2015;PR;mulher;51;branca;1;1;SC;1;15;5000
2015;BA;homem;36;branca;0;1;PE;1;5;788
2015;MT;mulher;57;branca;1;1;SP;1;15;2000
2015;PA;homem;4;parda;1;1;;0;0;
2015;DF;homem;25;branca;1;1;;1;11;500
2015;PR;homem;33;branca;0;1;;1;11;1200
2015;PE;homem;9;branca;1;1;;1;2;
2015;AC;homem;26;parda;1;5;;1;0;0
2015;SP;mulher;55;parda;1;1;MG;1;4;850
2015;BA;homem;66;branca;1;1;;0;0;788
2015;RS;homem;46;branca;0;1;;1;3;0
2015;PA;homem;31;parda;1;1;;1;5;2200
2015;MG;homem;49;branca;0;1;;1;4;0
2015;RS;mulher;60;preta;0;1;;1;11;1000
2015;SP;homem;54;parda;0;1;PI;1;8;788
2015;PE;homem;6;preta;1;1;;1;0;
2015;RJ;homem;66;parda;1;1;MG;1;4;1182
2015;RS;homem;90;branca;0;1;;1;6;4360
2015;BA;homem;15;parda;0;1;;1;6;600
2015;PE;homem;50;parda;1;1;;1;11;2000
2015;RJ;mulher;48;parda;0;1;;1;11;0
2015;BA;homem;1;parda;1;1;;0;0;
2015;RS;mulher;50;branca;0;1;;1;7;788
2015;TO;homem;16;parda;1;1;;1;6;0
2015;SP;mulher;16;parda;1;1;;1;9;280
2015;RO;mulher;65;preta;0;1;PB;1;3;1600
2015;PE;homem;17;parda;1;1;;1;9;0
2015;GO;mulher;39;parda;0;1;BA;1;11;800
2015;RO;homem;22;parda;1;1;;1;10;788
2015;PA;homem;2;parda;1;1;;0;0;
2015;CE;mulher;50;parda;1;1;;1;3;830
2015;DF;mulher;9;branca;1;1;;1;1;
2015;MG;homem;40;branca;1;1;;1;12;6050
2015;RJ;homem;21;parda;1;1;;1;5;500
2015;RO;mulher;17;parda;1;1;;1;9;788
2015;PE;homem;35;parda;1;1;;0;0;700
2015;DF;homem;52;branca;1;1;MG;1;11;2000
2015;PR;mulher;17;branca;1;1;;1;10;0
2015;RR;mulher;30;branca;1;1;;1;15;0
2015;SC;mulher;46;preta;0;1;PR;0;0;0
2015;PA;mulher;19;parda;1;1;PB;1;9;0
2015;BA;homem;56;branca;0;1;;1;3;400
2015;MS;homem;40;branca;1;1;PR;1;4;8000
2015;ES;homem;41;branca;0;1;;1;4;1500
2015;RO;mulher;32;parda;1;1;PR;1;11;580
2015;GO;homem;49;branca;1;1;;1;8;1200
2015;PR;homem;37;branca;1;1;;1;0;1500
2015;PA;mulher;20;parda;1;1;;1;11;0
2015;SE;mulher;55;branca;1;1;;0;0;788
2015;MG;homem;10;parda;1;1;;1;3;0
2015;SP;homem;30;branca;1;1;;1;9;1800
2015;PR;mulher;38;branca;1;0;;1;12;900
2015;SC;homem;6;branca;1;1;;0;0;
2015;PA;mulher;33;parda;1;1;;1;13;1000
2015;MA;homem;10;parda;1;1;TO;1;3;0
2015;AM;mulher;42;branca;0;1;;1;11;1800
2015;CE;homem;10;branca;1;1;;1;3;0
2015;MT;homem;49;parda;1;1;;1;11;1300
2015;RO;mulher;8;parda;1;1;;1;1;
2015;CE;homem;44;parda;1;5;;1;11;4790
2015;MA;homem;9;parda;1;1;;1;1;
2015;TO;homem;9;branca;1;1;;1;1;
2015;SP;mulher;33;branca;1;1;;1;15;3000
2015;MG;mulher;46;parda;0;1;;1;12;350
2015;SP;mulher;34;branca;1;1;;1;13;1500
2015;PE;mulher;62;preta;0;1;;0;0;788
2015;GO;homem;54;parda;0;1;MA;1;6;900
2015;PE;homem;17;parda;1;1;;1;;600
2015;MG;homem;23;branca;1;1;;1;7;800
2015;PA;homem;52;parda;1;1;;1;8;900
2015;SP;mulher;63;preta;0;1;;0;0;788
2015;MA;homem;53;branca;1;1;;1;11;0
2015;MG;mulher;32;branca;0;1;;1;11;3000
2015;SC;homem;25;branca;1;1;;1;14;0
2015;PE;homem;52;parda;0;1;;1;7;3352
2015;SP;mulher;1;branca;1;1;;0;0;
2015;PR;homem;17;parda;1;1;;1;9;200
2015;RN;mulher;12;branca;1;1;;1;6;0
2015;DF;homem;59;parda;0;1;MG;1;11;1000
2015;DF;mulher;20;parda;1;1;MG;1;11;0
2015;ES;homem;12;parda;0;1;;1;2;0
2015;MS;mulher;17;parda;1;1;;1;10;0
2015;CE;homem;45;branca;1;1;;1;4;788
2015;CE;mulher;20;branca;1;1;;1;11;788
2015;MG;mulher;55;branca;1;1;;1;11;800
2015;MG;mulher;88;branca;0;1;;1;8;2380
2015;PR;mulher;58;branca;1;1;;1;11;1200
2015;RO;homem;16;parda;1;1;;1;0;800
2015;PR;mulher;9;branca;1;1;;1;2;
2015;RS;mulher;39;branca;1;1;;1;8;0
2015;PE;homem;82;branca;0;1;;1;4;788
2015;SP;homem;84;branca;0;1;;1;15;
2015;CE;mulher;7;branca;1;1;;1;0;
2015;PE;homem;34;parda;1;1;;1;11;1000
2015;SP;mulher;19;branca;1;1;;1;11;200
2015;BA;mulher;54;parda;1;1;;1;11;850
2015;RS;mulher;19;branca;1;1;;1;12;700
2015;MG;mulher;3;parda;1;1;;0;0;
2015;ES;homem;53;branca;1;1;;1;0;1500
2015;RS;mulher;0;branca;1;1;;0;0;
2015;BA;mulher;51;branca;1;1;;1;5;382
2015;MA;homem;25;indígena;1;1;;1;2;
2015;PI;mulher;9;parda;1;1;;1;2;
2015;RS;homem;59;branca;1;1;;1;11;4288
2015;PE;mulher;40;parda;0;1;;1;11;0
2015;PR;homem;53;branca;0;1;;1;2;1500
2015;RR;mulher;24;parda;1;1;;1;11;1000
2015;CE;homem;28;parda;1;1;;1;11;800
2015;CE;homem;7;branca;1;1;;1;0;
2015;BA;homem;31;preta;1;1;;1;11;1200
2015;RS;homem;12;branca;1;1;;1;4;0
2015;GO;mulher;42;parda;0;0;;1;15;1600
2015;RS;homem;31;branca;1;1;;1;15;3300
2015;BA;homem;26;parda;1;1;;1;11;1200
2015;PI;mulher;16;parda;1;1;;1;6;0
2015;PA;mulher;28;parda;1;1;;1;6;500
2015;RJ;mulher;69;parda;0;1;;1;11;3256
2015;RR;homem;14;parda;1;1;PA;1;7;0
2015;MG;mulher;34;preta;1;1;;1;11;850
2015;MG;homem;48;parda;0;1;;1;5;3300
2015;AM;mulher;73;parda;0;1;;1;15;22000
2015;RJ;homem;8;branca;1;1;;1;0;
2015;PR;homem;20;branca;1;1;;1;4;788
2015;RJ;homem;20;branca;1;1;;1;11;0
2015;AC;mulher;3;parda;1;1;;0;0;
2015;BA;mulher;83;parda;0;1;;0;0;788
2015;PA;mulher;1;parda;1;1;;0;0;
2015;AC;homem;51;parda;1;1;PR;1;4;1000
2015;RS;homem;51;branca;0;1;;1;7;600
2015;PE;homem;41;branca;0;1;;1;12;890
2015;PE;homem;15;branca;1;1;;1;5;120
